usa_or_hhsregion	week_ending	variant	share	share_hi	share_lo	count_lt10	modeltype	time_interval	creation_date
USA	2021-02-27T00:00:00.000	P.2	0.007279450539499521	0.01018973160535097	0.005196009296923876	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-02-27T00:00:00.000	Other	0.1963316053152084	0.2214179635047913	0.1734542995691299	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1	0.03542240336537361	0.04305919632315636	0.02909885160624981	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.1	0.01281316485255957	0.01725752651691437	0.00950230099260807	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.1.519	0.04917722195386887	0.06258192658424377	0.03852573409676552	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.1.7	0.2729115784168243	0.3323445022106171	0.2205953449010849	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.2	0.2130777984857559	0.2536444664001465	0.1774565577507019	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.351	0.004855490755289793	0.00822820607572794	0.002861252054572105	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.427	0.04182007908821106	0.06413935124874115	0.0270430576056242	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.429	0.09058360755443573	0.1402660608291626	0.05732538178563118	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.525	0.002143014222383499	0.003297270042821765	0.001392257399857044	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.526	0.04206334799528122	0.06541509181261063	0.02680854313075542	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.526.1	0.01748989336192608	0.02500275149941444	0.01220624521374702	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.526.2	0.01899664476513863	0.0340140163898468	0.01053719874471426	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.596	0.04210711270570755	0.0545806847512722	0.03238653391599655	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.617.1	0.00006369592301780358	0.0002273203863296658	1.784570304153021e-05	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.617.2	0.00001016063288261648	0.00007671672938158736	1.34563219944539e-06	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	B.1.617.3	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	P.1	0.00537122180685401	0.01188384834676981	0.00241892971098423	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	P.2	0.005793932359665632	0.008726339787244797	0.003843113547191024	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-13T00:00:00.000	Other	0.1452996432781219	0.1684868931770325	0.1248243972659111	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1	0.02253520302474499	0.02756728231906891	0.01840428449213505	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.1	0.01094457600265741	0.01423188950866461	0.008410095237195492	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.1.519	0.04495479539036751	0.05902479588985443	0.03411712124943733	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.1.7	0.4460121393203735	0.5007392764091492	0.3925633132457733	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.2	0.1084766685962677	0.1323314905166626	0.088483527302742	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.351	0.007641039788722992	0.0124520855024457	0.00468000303953886	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.427	0.02903704345226288	0.04482260346412659	0.01870197057723999	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.429	0.06636925041675568	0.09818560630083084	0.04435566440224648	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.525	0.004071875475347042	0.005643696058541536	0.002936528297141194	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.526	0.07300584018230438	0.1095199212431908	0.04800926148891449	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.526.1	0.02765358984470367	0.03847450390458107	0.01981333270668983	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.526.2	0.03999666124582291	0.06794224679470062	0.02325865067541599	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.596	0.01584927923977375	0.02282473631203175	0.01098163239657879	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.617.1	0.0005215911660343409	0.001120334956794977	0.0002427579602226615	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.617.2	0.00008497096132487059	0.0005609026993624866	1.28670235426398e-05	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	B.1.617.3	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	P.1	0.01613893546164036	0.02666309289634228	0.009727243334054947	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	P.2	0.003567171050235629	0.005539591889828444	0.002295427024364471	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-03-27T00:00:00.000	Other	0.08313935250043869	0.09536278992891312	0.07235737890005112	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1	0.01600655913352966	0.01998286508023739	0.0128111382946372	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.1	0.007922009564936161	0.01000332180410624	0.006270996760576963	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.1.519	0.02984458021819592	0.03890375047922134	0.02284479513764381	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.1.7	0.5949211716651917	0.6398772597312927	0.5483144521713257	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.2	0.03922786191105843	0.04650816321372986	0.03304770588874817	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.351	0.00951045285910368	0.01402134355157614	0.006441307254135609	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.427	0.01734916679561138	0.02720300666987896	0.01102426741272211	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.429	0.04384564608335495	0.06162992119789124	0.03102363273501396	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.525	0.004283559042960405	0.006193352397531271	0.002960918005555868	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.526	0.07580824941396713	0.1072008982300758	0.05306222662329674	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.526.1	0.03129009157419205	0.04267425835132599	0.02287031523883343	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.526.2	0.0400373674929142	0.05842464789748192	0.02726929821074009	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.596	0.005141069646924734	0.007004423066973686	0.003771532559767365	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.617.1	0.0009555101860314608	0.001698643085546792	0.0005373127060011029	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.617.2	0.0009068287326954305	0.001453832257539034	0.0005655183922499418	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	B.1.617.3	0.0000167453308677068	0.0001289951469516382	2.173560233131866e-06	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	P.1	0.03577050939202309	0.05463508516550064	0.02325929515063763	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	P.2	0.001564353471621871	0.002209554892033339	0.001107345102354884	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-10T00:00:00.000	Other	0.04559829458594322	0.05237502977252007	0.03966169431805611	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1	0.01391972880810499	0.01631661504507065	0.01187069248408079	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.1	0.01009478885680437	0.01339123491197824	0.007603556383401155	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.1.519	0.02172738127410412	0.02833363972604275	0.01663506403565407	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.1.7	0.6621317863464355	0.7003563642501831	0.6216651797294617	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.2	0.0138084813952446	0.0170990526676178	0.01114397402852774	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.351	0.007539862301200628	0.01057570613920689	0.005370752420276403	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.427	0.01084315311163664	0.01514748577028513	0.007752317935228348	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.429	0.02347474358975887	0.03501467406749725	0.01567628979682922	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.525	0.003336532041430473	0.005047779064625502	0.002204129239544272	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.526	0.06877331435680389	0.09397047758102417	0.0499599389731884	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.526.1	0.02787257544696331	0.03669341281056404	0.02112570218741894	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.526.2	0.03965506330132484	0.05401844531297684	0.02899381704628468	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.596	0.002075914060696959	0.003291347529739141	0.001308728358708322	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.617	0		NULL	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.617.1	0.001553559093736112	0.002218585461378098	0.00108765868935734	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.617.2	0.004935964941978455	0.007131988182663918	0.003413798520341516	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	B.1.617.3	0.00008719028119230643	0.0003272491740062833	2.322635918972082e-05	1	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	P.1	0.05228468030691147	0.07551238685846329	0.03592420741915703	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	P.2	0.0005800912622362375	0.001473545329645276	0.0002282409695908427	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2021-04-24T00:00:00.000	Other	0.03530517593026161	0.04102065041661263	0.03036083839833736	0	weighted	biweekly	2021-05-18T00:00:00.000
USA	2022-02-12T00:00:00.000	BA.1.1	0.7371957302093506	0.7782817482948303	0.6916536688804626	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-12T00:00:00.000	BA.2	0.02038772031664848	0.02513035386800766	0.01650596223771572	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-12T00:00:00.000	B.1.617.2	0.00005091460116091184	0.00007512942829634994	3.425797331146896e-05	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-12T00:00:00.000	B.1.1.529	0.2423632144927979	0.288102775812149	0.2016934603452682	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-12T00:00:00.000	Other	0.000002402460268058348	0.00000470103668703814	1.184036591439508e-06	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-19T00:00:00.000	BA.1.1	0.7562646269798279	0.7965590357780457	0.7110480070114136	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-19T00:00:00.000	BA.2	0.03812988847494125	0.04826895892620087	0.03000355139374733	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-19T00:00:00.000	B.1.617.2	0.00001312335371039808	0.00002021116597461514	8.438425538770389e-06	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-19T00:00:00.000	B.1.1.529	0.2055916637182236	0.2506619095802307	0.1666512191295624	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2022-02-19T00:00:00.000	Other	6.896199238326517E-7	0.000001413881022926944	3.217565449631365e-07	NULL	smoothed	weekly	2022-02-22T00:00:00.000
USA	2021-10-09T00:00:00.000	AY.1	0.0006143670179881155	0.001082247006706893	0.0003411640063859522	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	AY.2	0.0001824460050556809	0.0002523470029700547	0.000131355001940392	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	B.1.621	0.0001112780009862036	0.0001515490002930164	8.140000136336312e-05	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	B.1.1.7	0.00001090000023395987	0.00001580000025569461	7.470000127796084e-06	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	P.1	0.00002160000076401047	0.00003270000161137432	1.419999989593634e-05	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	B.1.617.2	0.9954352378845215	0.9972023963928223	0.9926562309265137	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-09T00:00:00.000	Other	0.003624106990173459	0.006631765980273485	0.001925830962136388	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	AY.1	0.0005652109975926578	0.001026990008540452	0.000303147011436522	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	AY.2	0.0001337519934168085	0.0001874629961093888	9.500000305706635e-05	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	B.1.621	0.00007229999755509198	0.0001009219995466992	5.160000000614673e-05	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	B.1.1.7	0.00000534999981027795	0.000007980000191309955	3.560000095603755e-06	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	P.1	0.0000121000002764049	0.00001879999945231248	7.720000212430023e-06	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	B.1.617.2	0.9957858920097351	0.9974668025970459	0.9930981993675232	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-10-16T00:00:00.000	Other	0.003425433998927474	0.006315805949270725	0.001804808038286865	NULL	smoothed	weekly	2021-10-19T00:00:00.000
USA	2021-05-15T00:00:00.000	AY.1	0.00003899999865097925	0.0003469219955150038	5.749999942850081e-08	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	AY.2	0.00006659999780822545	0.0003965930081903934	1.229999952556682e-06	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	B.1.1.7	0.6958152055740356	0.7159033417701721	0.6751529574394226	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	B.1.617.2	0.02315771207213402	0.0293611865490675	0.01795992255210876	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	B.1.621	0.01220341213047504	0.02109844051301479	0.006373261101543903	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	P.1	0.07699389755725861	0.09058907628059387	0.06485819071531296	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-15T00:00:00.000	Other	0.1917241215705872	0.2098243683576584	0.1745473593473434	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	AY.1	0.0002827119897119701	0.001076790038496256	2.940000013040844e-05	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	AY.2	0.0002590350050013512	0.001073842053301632	2.069999936793465e-05	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	B.1.1.7	0.671423077583313	0.6949900388717651	0.6471932530403137	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	B.1.617.2	0.03877658769488335	0.04914423078298569	0.03006270155310631	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	B.1.621	0.01362666487693787	0.01984211057424545	0.008954587392508984	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	P.1	0.09416009485721588	0.1087597981095314	0.08092808723449707	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-22T00:00:00.000	Other	0.1814718544483185	0.2006585299968719	0.1633947789669037	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	AY.1	0.001041896990500391	0.003612522035837173	0.000140737000037916	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	AY.2	0.001435135025531054	0.003977132961153984	0.0003316419897601008	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	B.1.1.7	0.6195615530014038	0.6459997296333313	0.5925831198692322	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	B.1.617.2	0.06969248503446579	0.08788008987903595	0.05426019057631493	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	B.1.621	0.02477818727493286	0.03627719357609749	0.016145383939147	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	P.1	0.09828992187976837	0.1134084239602089	0.08457031100988388	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-05-29T00:00:00.000	Other	0.1852008104324341	0.2047089785337448	0.1668092757463455	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	AY.1	0.00009919999865815043	0.0009801120031625032	6.030000321288753e-08	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	AY.2	0.006447406951338053	0.02540517039597034	0.0005875080241821706	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.1.7	0.560297429561615	0.5919916033744812	0.5282321572303772	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.617.2	0.1357644498348236	0.1701328903436661	0.1060776114463806	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	B.1.621	0.03461194783449173	0.04596427828073502	0.02540678158402443	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	P.1	0.1179836317896843	0.144363597035408	0.0949125662446022	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-05T00:00:00.000	Other	0.1447959691286087	0.1637442409992218	0.1272668987512589	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	AY.1	0.0003876920090988278	0.00136284704785794	5.059999966761097e-05	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	AY.2	0.00754564581438899	0.01736914180219173	0.002493551000952721	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	B.1.1.7	0.4581494033336639	0.4899840950965881	0.4265675246715546	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	B.1.617.2	0.2566275894641876	0.3029297590255737	0.2140514850616455	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	B.1.621	0.0452057309448719	0.05781944468617439	0.03466339781880379	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	P.1	0.102144367992878	0.1201313883066177	0.08602594584226608	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-12T00:00:00.000	Other	0.1299395710229874	0.1467033326625824	0.1144428476691246	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	AY.1	0.0010538250207901	0.002734920009970665	0.000279124011285603	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	AY.2	0.01372974738478661	0.02288511209189892	0.007546042092144489	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.1.7	0.3918241560459137	0.4328286647796631	0.351924329996109	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.617.2	0.3556926846504211	0.4151389896869659	0.2993667721748352	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	B.1.621	0.05125879868865013	0.06410135328769684	0.04033290222287178	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	P.1	0.08161945641040802	0.1039324104785919	0.06277497857809067	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-19T00:00:00.000	Other	0.1048213392496109	0.1213141083717346	0.08987303823232651	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	AY.1	0.0007023719954304397	0.001815463998354971	0.0001876339956652373	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	AY.2	0.01341302134096622	0.02165350131690502	0.007703550159931183	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	B.1.1.7	0.259405255317688	0.2954084575176239	0.2256631702184677	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	B.1.617.2	0.5255273580551147	0.5787612795829773	0.4718596041202545	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	B.1.621	0.0458793081343174	0.05955837294459343	0.03457048162817955	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	P.1	0.06805326044559479	0.08558354526758194	0.05315453559160233	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-06-26T00:00:00.000	Other	0.08701943606138229	0.1080836430191994	0.06889305263757706	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	AY.1	0.001031061052344739	0.002459700917825103	0.0003212179872207344	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	AY.2	0.01243409235030413	0.01987498439848423	0.007239311002194881	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	B.1.1.7	0.1602659821510315	0.1818641126155853	0.1402894556522369	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	B.1.617.2	0.6801838278770447	0.7150450348854065	0.6437575221061707	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	B.1.621	0.03320692479610443	0.04155150428414345	0.02613313868641853	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	P.1	0.05374047160148621	0.06598641723394394	0.04317700117826462	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-03T00:00:00.000	Other	0.05913763120770454	0.07088004797697067	0.04882021993398666	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	AY.1	0.001339624053798616	0.002918456913903356	0.000490346981678158	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	AY.2	0.009912862442433834	0.01523593161255121	0.006082062143832445	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	B.1.1.7	0.08023862540721893	0.09184832870960236	0.06966838985681534	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	B.1.617.2	0.8100440502166748	0.8331392407417297	0.7852298021316528	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	B.1.621	0.02786852978169918	0.03523792326450348	0.02167598716914654	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	P.1	0.03181563317775726	0.04059627279639244	0.02448232471942902	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-10T00:00:00.000	Other	0.03878067061305046	0.05080321803689003	0.02892294153571129	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	AY.1	0.0005373770254664123	0.0009993920102715492	0.0002533750084694475	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	AY.2	0.006648715119808912	0.00980063620954752	0.004306424874812365	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	B.1.1.7	0.04545050114393234	0.05306310206651688	0.03864531964063644	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	B.1.617.2	0.8695673942565918	0.8865270614624023	0.8510875105857849	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	B.1.621	0.02129498496651649	0.02535882033407688	0.01772613264620304	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	P.1	0.02216557040810585	0.02843954227864742	0.01695683225989342	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-17T00:00:00.000	Other	0.03433543816208839	0.04717470705509186	0.02418996021151543	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	AY.1	0.0008649000083096325	0.001628670957870781	0.0004001850029453635	1	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	AY.2	0.006143446080386639	0.008347950875759125	0.004397756885737181	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	B.1.1.7	0.02066097781062126	0.024795176461339	0.01705173216760159	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	B.1.617.2	0.9379505515098572	0.946039617061615	0.929054856300354	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	B.1.621	0.01183895207941532	0.01485485676676035	0.009296800941228867	0	weighted	weekly	2021-10-12T00:00:00.000
USA	2021-07-24T00:00:00.000	P.1	0.009493144229054451	0.01158736273646355	0.00769100384786725	0	weighted	weekly	2021-10-12T00:00:00.000
